month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202102,53061,"snohomish, wa",649500,0.0826,0.1736,261,-0.0938,-0.6696,11,-0.694444444,-0.731707317,512,0.0667,-0.2558,12,0.5,-0.8696,20,-0.375,-0.8,1410,0.0956,0.173,317.7261403,0.0524,0.1802,1982.5,-0.0033,-0.0779,784615.2364,0.045,0.1918,1671,0.061,-0.1611,5.402298851,0.9335,3.8808
202102,26155,"shiawassee, mi",211990,0.0599,0.5715,72,-0.2577,-0.5689,58.5,0.044642857,-0.26875,32,-0.2,-0.4667,0,,,12,-0.5,-0.5714,95,0.0106,0.1446,112.2399204,0.0262,0.1986,1811,0,0.2472,219706.3977,0.0477,0.1837,167,-0.1257,-0.332,1.319444444,0.3504,0.8224
202102,51031,"campbell, va",224949.5,-0.0998,-0.0428,52,-0.1475,-0.5,91.5,-0.25,-0.026595745,16,-0.3333,-0.4286,16,3,,4,0,-0.8333,71,0.1833,0.6512,144.1115412,-0.0143,0.27,1680.5,-0.0664,-0.0627,279453.0065,-0.1656,0.0138,123,0.0165,-0.1633,1.365384615,0.3818,0.9519
202102,40143,"tulsa, ok",325354,0.0104,0.1351,836,-0.1452,-0.5612,65.5,0.03968254,0.091666667,436,-0.2044,-0.4577,40,0,0.1111,104,-0.5439,-0.7739,1610,0.1314,0.288,121.1639721,-0.017,0.0811,2251.5,-0.0723,-0.0765,451377.7165,-0.0292,0.2353,2446,0.0187,-0.2247,1.925837321,0.4708,1.2697
202102,23011,"kennebec, me",292500,-0.0972,0.4268,150,-0.1758,-0.5924,105.5,0.065656566,-0.162698413,84,0.05,0.3125,0,,-1,20,-0.375,-0.5455,96,-0.0588,0.2468,162.2948966,0.0467,0.2925,1742,0.0152,0.0099,406587.9485,0.0417,0.4851,246,-0.1338,-0.4472,0.64,0.0796,0.4308
202102,48203,"harrison, tx",182200,-0.0405,-0.0844,91,-0.1727,-0.5427,79,0.196969697,-0.217821782,24,-0.3333,-0.5,0,-1,,12,-0.25,-0.75,55,0.3415,2.9286,93.26377156,0.0519,-0.0692,2073,-0.0313,0.0555,263049.5511,0.0528,0.0192,146,-0.0331,-0.3146,0.604395604,0.2317,0.534
202102,48303,"lubbock, tx",278925,0.0728,0.1627,374,-0.1558,-0.5405,41.5,-0.201923077,-0.011904762,244,0.0702,-0.3146,4,-0.5,-0.5,32,-0.5294,-0.8298,559,0.2313,0.2422,123.6719322,0.0035,0.0957,2078.5,0.0065,-0.0237,314894.642,0.0357,0.0808,933,0.0401,-0.2619,1.494652406,0.4698,0.9418
202102,36007,"broome, ny",149450,0.0683,0.1496,275,-0.1717,-0.5331,88,0.047619048,-0.12,96,-0.2,-0.25,0,,,40,-0.3333,-0.7368,357,-0.0192,0.4512,85.68384915,0.0095,0.1591,1801,0.041,-0.0072,272594.4725,0.1366,0.6098,632,-0.092,-0.2431,1.298181818,0.2018,0.8805
202102,48451,"tom green, tx",269400,0.0056,0.0402,158,-0.1023,-0.4514,43.5,-0.275,-0.3203125,80,-0.1304,-0.3548,8,1,1,32,-0.3333,-0.5,235,0.0829,0.1137,132.9472843,0.0132,-0.0003,1912.5,0.0584,-0.0262,373567.5323,0.0545,0.1272,393,0,-0.2124,1.487341772,0.2544,0.7547
202102,13067,"cobb, ga",412500,-0.0129,0.0858,1498,-0.1751,-0.5853,30,-0.302325581,-0.4,1588,0.2406,-0.166,248,0.0164,0.6316,284,-0.1341,-0.7526,3045,0.2156,0.1807,159.8862394,0.0289,0.2007,2053,-0.0168,-0.1082,531819.297,-0.0007,0.1385,4543,0.0514,-0.2662,2.03271028,0.6533,1.3187
202102,13121,"fulton, ga",422000,0.0295,0.1108,4725,-0.1145,-0.4076,44,-0.266666667,-0.214285714,2948,0.115,-0.1577,320,0.2308,0.2121,964,-0.2652,-0.5392,5497,0.2248,0.24,209.652965,0.0372,0.3526,1338.5,-0.0034,-0.2033,708456.4308,0.0498,0.1522,10222,0.0405,-0.1762,1.163386243,0.3223,0.6076
202102,48039,"brazoria, tx",286635,0.0057,0.0423,876,-0.1445,-0.4572,59.5,-0.0703125,-0.098484848,396,-0.175,-0.3529,252,0,1.625,168,-0.1429,-0.65,1015,0.2672,0.3961,133.084891,0.0108,0.0896,2172.5,-0.0053,-0.0349,337589.8381,0.0236,0.1136,1891,0.0362,-0.1922,1.158675799,0.3764,0.7082
202102,48167,"galveston, tx",310000,0.0235,0.0333,1152,-0.139,-0.4938,57.5,-0.087301587,-0.212328767,556,0.0451,-0.3349,72,0,0.2,200,-0.2537,-0.6154,1076,0.3284,0.5306,163.6749709,0.0305,0.0442,1876,0.0027,-0.0126,424626.0804,0.037,0.076,2228,0.0372,-0.2521,0.934027778,0.3286,0.6252
202102,17077,"jackson, il",99900,0.004,0.0091,470,-0.0802,-0.2552,465.5,0.072580645,3.75,24,-0.4545,-0.625,0,,,12,-0.625,-0.5714,142,0.1008,0.5778,63.04176517,0.0082,0.0306,1592,0.0264,0.0013,147096.0692,0.0236,0.0521,612,-0.0437,-0.1512,0.30212766,0.0497,0.1595
202102,51089,"henry, va",112450,-0.0924,0.0232,89,-0.2521,-0.674,104,0.223529412,-0.147540984,24,-0.4,-0.625,0,,,12,-0.5,-0.625,115,-0.0417,0.1856,75.34371553,0.0293,0.1787,1389.5,-0.0075,-0.1826,243214.5768,0.1205,0.4744,204,-0.1464,-0.4486,1.292134831,0.2837,0.9368
202102,24031,"montgomery, md",524750,0.0497,-0.0937,799,-0.1033,-0.3556,36.5,-0.151162791,-0.013513514,744,-0.0313,-0.1349,48,0.3333,0.3333,144,-0.2941,-0.493,1324,0.1098,2.13,278.8722222,0.0204,0.1251,1634.5,0.0451,-0.2547,839367.4207,0.0198,-0.0457,2123,0.0187,0.2766,1.657071339,0.3181,1.3159
202102,37089,"henderson, nc",503750,0.0605,0.1997,239,-0.1555,-0.501,112.5,0.136363636,0.032110092,104,0.1304,-0.2121,12,-0.5,2,28,-0.3636,-0.7083,256,0.2308,0.1636,211.8216625,0.0369,0.1777,2270,0,-0.0207,761077.9464,0.0198,0.3581,495,0.0081,-0.2918,1.071129707,0.3361,0.6118
202102,27037,"dakota, mn",416495,0.0674,0.0682,367,-0.1385,-0.4473,27.5,-0.43877551,-0.236111111,392,0.1807,-0.1091,52,0.8571,1.6,28,-0.4167,-0.7879,692,0.1143,0.2768,175.2738139,0.0078,0.1107,2199,0.0603,-0.109,463034.8,0.0244,0.0383,1059,0.0115,-0.1219,1.885558583,0.4278,1.0693
202102,37001,"alamance, nc",291000,-0.0268,0.1368,221,-0.0134,-0.5709,36,-0.307692308,-0.47826087,288,0.44,0.2,20,-0.2857,4,16,-0.5556,-0.8261,318,-0.1405,0.598,130.7116362,0.0176,0.2,1467,-0.0961,-0.0721,401999.4579,0.0028,0.3225,539,-0.0926,-0.2451,1.438914027,-0.2129,1.0525
202102,5051,"garland, ar",284900,0.0364,0.1871,545,-0.0018,-0.5306,59.5,-0.0703125,-0.28313253,192,-0.1273,-0.4146,4,,-0.5,48,-0.3684,-0.7551,90,0.1111,-0.0722,127.4646942,0.0444,0.0964,2021,-0.0362,-0.0015,404265.7118,0.0464,0.2457,635,0.0128,-0.4952,0.165137615,0.0168,0.0816
202102,17001,"adams, il",127800,0.0224,-0.0806,182,-0.0109,-0.1333,74.5,0.111940299,-0.181318681,40,-0.0909,-0.0909,0,,,16,-0.5,-0.7333,34,0.2593,-0.5072,89.7272878,0.0024,0.0699,1500,0.0197,-0.1093,164528.248,-0.0065,-0.0454,216,0.0237,-0.2258,0.186813187,0.0401,-0.1418
202102,36051,"livingston, ny",244900,0.4002,0.6774,41,-0.1277,-0.5638,76,-0.136363636,0.1875,24,0.5,-0.3333,0,,,8,0,-0.6667,6,-0.4,-0.3333,94.9669961,0.1054,0.172,2460,0.3576,0.3406,272919.3651,0.1411,0.2758,47,-0.1754,-0.5437,0.146341463,-0.0664,0.0506
202102,39061,"hamilton, oh",344950,0.0614,0.1694,732,-0.2,-0.4236,64.5,0.023809524,-0.037313433,384,-0.1504,-0.4146,8,0,0,116,-0.463,-0.6282,1362,0.1562,0.0599,103.8014734,-0.0434,-0.0186,1157,-0.0578,-0.2338,500037.475,0.0467,0.1944,2094,0.0005,-0.1804,1.860655738,0.5732,0.8488
202102,41033,"josephine, or",391500,-0.0786,-0.0309,84,-0.0345,-0.6989,49,-0.057692308,-0.337837838,76,0.2667,-0.3871,0,-1,,16,0,-0.7647,196,0,15.3333,234.700805,0.0139,0.1865,1740,-0.0584,-0.0808,517955.4952,-0.0424,-0.1181,280,-0.0106,-0.0378,2.333333333,0.0805,2.2903
202102,5035,"crittenden, ar",129900,0,0,48,0.0909,-0.4947,46,-0.28125,-0.342857143,16,-0.2,-0.5556,0,,,16,1,1,5,0,1.5,85.20671835,-0.0191,0.0386,1801.5,0.1373,0.121,164733.8761,-0.0347,0.165,53,0.0816,-0.4536,0.104166667,-0.0095,0.0831
202102,40125,"pottawatomie, ok",235400,0.0462,0.3646,56,-0.1884,-0.65,42,-0.373134328,-0.288135593,32,-0.1111,-0.5556,0,,,8,-0.5,-0.8182,74,-0.2449,36,117.0172533,0.1212,0.2379,2016.5,-0.0221,0.0519,322866.6869,0.0772,0.5646,130,-0.2216,-0.1975,1.321428571,-0.0989,1.3089
202102,36019,"clinton, ny",179000,-0.0529,0.1258,129,-0.0851,-0.2412,120,0.100917431,-0.172413793,24,-0.1429,-0.4,0,,,16,-0.2,-0.2,141,-0.014,0.6395,103.7037037,-0.0498,0.0306,1666,0.0012,0.0361,240035.3721,-0.0698,0.048,270,-0.0493,0.0547,1.093023256,0.0788,0.5871
202102,48221,"hood, tx",348950,0.2185,0.1078,109,-0.2324,-0.6007,42.5,-0.132653061,-0.303278689,60,-0.1667,-0.4828,8,0,1,20,-0.5,-0.75,173,0.1161,0.4298,158.9649255,0.0598,0.1307,2139,0.1205,-0.0464,432875.0089,0.1668,0.064,282,-0.0505,-0.2843,1.587155963,0.4956,1.1439
202102,26049,"genesee, mi",190000,-0.0495,0.0857,427,-0.1561,-0.5987,61.5,0.060344828,-0.240740741,288,0.2203,-0.234,24,0,1,48,-0.52,-0.8356,288,0.007,0.0868,141.5417666,0.038,0.3529,1508,-0.0604,-0.061,321910.8656,0.0249,0.4062,715,-0.0972,-0.462,0.674473068,0.1093,0.4254
202102,47063,"hamblen, tn",271950,0.1829,0.2956,104,-0.1405,-0.5251,54.5,-0.161538462,-0.1484375,60,0.3636,-0.25,0,,,28,0,-0.5333,83,0.431,-0.3252,129.1979904,0.0525,0.2053,1900,0.0394,-0.0346,391041.8651,0.1396,0.4645,187,0.0447,-0.4532,0.798076923,0.3187,0.2364
202102,39003,"allen, oh",151450,0.0268,0.2621,131,-0.1656,-0.5436,56,-0.125,-0.308641975,84,0.3125,0,0,,-1,16,-0.2,-0.7143,132,0.2941,0.5172,89.15467589,-0.0389,0.1055,1562,0.0229,0.0084,214685.1871,0.0312,0.3122,263,0.0154,-0.2968,1.007633588,0.358,0.7045
202102,12113,"santa rosa, fl",374450,0.0375,0.24,332,-0.242,-0.6805,55,0.1,-0.06779661,224,-0.1385,-0.44,64,-0.1579,-0.6364,60,-0.1667,-0.6875,0,,-1,167.1786121,0.0397,0.1676,2167.5,0.0667,0.0356,574758.4191,0.1041,0.3108,332,-0.242,-0.6808,0,0,-0.001
202102,50011,"franklin, vt",269500,0.0369,0.0823,61,-0.1974,-0.6474,135.5,0.01119403,-0.078231293,36,1.25,0,0,-1,-1,8,1,-0.6,38,-0.05,0.3571,149.8405553,0.0139,0.1235,1850,0.0278,0.0571,307840.4825,0.0323,0.2282,99,-0.1466,-0.5075,0.62295082,0.0966,0.4611
202102,6059,"orange, ca",1098000,0.0467,0.1449,2497,-0.0509,-0.379,34,-0.346153846,-0.227272727,2404,0.1602,-0.0653,104,-0.0714,-0.2353,468,-0.0168,-0.5205,3624,0.2177,0.1801,516.8973052,0.0376,0.1304,1989.5,0.0063,-0.038,2308422.738,0.0475,0.288,6121,0.0917,-0.1369,1.45134161,0.3202,0.6876
202102,48381,"randall, tx",354500,0.1738,0.3594,228,-0.2083,-0.6035,47,-0.265625,-0.175438596,120,-0.1892,-0.434,4,-0.6667,0,32,-0.5,-0.7576,324,0.2607,0.2908,139.5597396,0.0547,0.1768,2493,0.1215,0.1776,436920.7089,0.1372,0.3543,552,0.0128,-0.3317,1.421052632,0.5287,0.9845
202102,5115,"pope, ar",196400,0.0077,0.0452,63,-0.4615,-0.6753,83.5,0.084415584,-0.017647059,36,-0.1,-0.4375,0,,,20,0,-0.375,70,-0.3269,-0.2784,98.06015554,0.0198,0.0603,1892,-0.0042,-0.0578,278521.2308,0.0262,0.2069,133,-0.3982,-0.543,1.111111111,0.2222,0.6111
202102,37051,"cumberland, nc",230000,0.0002,0.2778,286,-0.1944,-0.7111,38.5,-0.214285714,-0.47972973,296,0.1212,-0.2371,32,0.3333,1,44,-0.3125,-0.7885,977,0.1308,0.1454,108.7388456,0.0011,0.1368,2100,0,0.1064,274607.7174,0.0319,0.3264,1263,0.0361,-0.3147,3.416083916,0.9823,2.5545
202102,21151,"madison, ky",274450,0.0325,0.2198,116,-0.1145,-0.5672,39.5,-0.281818182,-0.419117647,60,-0.1176,-0.4,0,-1,,20,-0.5,-0.7222,211,0.1223,0.1722,126.470097,0.0365,0.1332,2276,0.088,0.1702,440781.7759,0.0906,0.7577,327,0.0251,-0.2701,1.818965517,0.3839,1.1473
202102,47031,"coffee, tn",279900,0.077,0.1911,64,-0.0986,-0.5556,40,0.025641026,-0.444444444,52,0.1818,-0.0714,0,,,8,-0.3333,-0.7778,66,0.1786,-0.0149,142.8780488,0.0491,0.1749,1832,-0.0358,-0.0629,387755.0742,0.0249,0.2533,130,0.0236,-0.3839,1.03125,0.2425,0.566
202102,26149,"st. joseph, mi",172200,0.083,-0.0687,46,-0.2813,-0.7579,59,0.134615385,-0.253164557,24,0,-0.5385,0,,,8,-0.3333,-0.8182,78,0.013,0.9024,100.6261181,0.0767,0.0382,1660,0.0375,-0.06,352035.6185,0.1434,0.4054,124,-0.1206,-0.4632,1.695652174,0.4925,1.4799
202102,5125,"saline, ar",298900,0.1501,0.1961,98,-0.0577,-0.6655,31.5,-0.357142857,-0.37,68,0,-0.4688,0,,,4,-0.75,-0.9444,87,-0.044,-0.1944,118.9846642,0.0329,0.0906,2270,0.0672,0.0258,342935.8274,0.0526,0.1136,185,-0.0513,-0.5387,0.887755102,0.0128,0.5192
202102,18109,"morgan, in",275221.5,0.1618,0.1712,57,-0.3049,-0.6524,102,0.259259259,0.378378378,44,0.2222,-0.3529,4,,0,8,-0.6667,-0.8,115,0.0648,-0.1606,119.9338296,-0.012,0.0943,2287.5,0.1507,0.0982,366039.2915,0.1685,0.317,172,-0.0947,-0.4286,2.01754386,0.7005,1.1822
202102,48329,"midland, tx",319950,0.003,-0.1687,779,0.025,0.4426,48.5,-0.204918033,0.243589744,268,-0.2118,0,0,-1,,280,-0.0411,0.2727,206,0.4507,0.0842,151.2870222,-0.0003,-0.0683,2186.5,0.009,-0.0984,408022.7974,0.042,-0.0743,985,0.092,0.3493,0.264441592,0.0776,-0.0874
202102,9001,"fairfield, ct",764000,0.02,0.0613,3471,-0.0318,-0.3996,70.5,-0.096153846,-0.308823529,1208,0.0168,-0.3574,92,1.0909,1.5556,280,-0.3333,-0.6996,132,0.082,0.5714,302.6219197,0.0207,0.1222,2608.5,0.017,-0.0684,1694384.325,0.0202,0.255,3603,-0.0281,-0.3857,0.038029386,0.004,0.0235
202102,33009,"grafton, nh",277450,-0.0366,0.0314,165,-0.0833,-0.6172,86,-0.033707865,-0.353383459,84,0.1667,-0.2759,0,,,16,0.3333,-0.6364,155,-0.0491,-0.1436,161.1409577,-0.0045,0.0507,1339,-0.1013,-0.2388,369846.4969,-0.0825,-0.1175,320,-0.0671,-0.4771,0.939393939,0.0338,0.5194
202102,42045,"delaware, pa",429450,0.0036,0.1932,372,-0.1143,-0.543,37,-0.447761194,-0.447761194,328,0.0649,-0.2991,36,0.2857,0,80,-0.2308,-0.6774,816,0.0556,2.726,193.0054132,0.0294,0.1478,2019,0.0005,-0.0025,712701.3923,-0.0056,0.2109,1188,-0.0042,0.15,2.193548387,0.3531,1.9245
202102,18095,"madison, in",109900,-0.1201,0,108,-0.3494,-0.5628,59,-0.016666667,-0.233766234,48,-0.5,-0.5556,0,,,24,-0.4545,-0.6471,229,0.2116,0.3963,72.45141869,-0.1113,0.0721,1587,-0.0276,-0.0149,168594.3252,0.0252,0.2073,337,-0.0507,-0.18,2.12037037,0.9818,1.4564
202102,55059,"kenosha, wi",284900,0.1064,0.1396,120,-0.2899,-0.6418,70,0.186440678,-0.090909091,56,-0.3636,-0.5882,4,,-0.5,16,-0.6364,-0.8261,197,0.1796,0.1453,154.652192,0.0182,0.0612,1563.5,-0.0349,-0.0754,449755.953,0.1016,0.1901,317,-0.0565,-0.3748,1.641666667,0.6535,1.1282
202102,17091,"kankakee, il",162400,0.0899,0.0156,128,-0.2099,-0.5776,96,0.185185185,-0.04950495,48,-0.25,-0.4783,4,0,,32,-0.3846,-0.4667,163,0.1319,0.2538,107.305604,0.0205,0.0942,1642.5,0.0429,0.0266,208416.3144,0.0403,0.1173,291,-0.049,-0.3279,1.2734375,0.3845,0.8444
202102,21037,"campbell, ky",352634,0.1195,0.1758,123,-0.1022,-0.3242,70.5,0.068181818,0.007142857,60,-0.2857,-0.1176,20,,,36,0.125,-0.3571,191,0.0791,0.1437,139.1576903,0.052,0.1794,1462,0.0014,-0.1085,426446.8276,0.1343,0.207,314,0,-0.1003,1.552845528,0.2609,0.6353
202102,47125,"montgomery, tn",324900,0.0652,0.2354,361,-0.0791,-0.493,28,-0.176470588,-0.377777778,248,-0.2346,-0.2791,68,0.2143,0.5455,8,-0.7143,-0.931,705,0.1137,0.5461,147.6462957,0.0255,0.2023,2221.5,0.0098,0.0098,334534.6543,0.024,0.1811,1066,0.04,-0.0873,1.952908587,0.3381,1.3125
202102,36081,"queens, ny",548000,-0.0036,-0.079,5212,-0.0221,0.2051,93,0.010869565,0.148148148,1148,-0.1433,-0.0528,44,-0.2143,-0.2143,552,-0.1585,-0.121,2697,-0.1908,0.0105,294.9776937,0.0572,,560,0.0832,,656573.8066,-0.0087,-0.0753,7909,-0.087,0.1308,0.517459708,-0.1079,-0.0997
202102,51067,"franklin, va",362400,0.1015,0.0095,87,-0.1471,-0.6506,78,0.012987013,-0.303571429,40,0.4286,-0.4118,0,,,8,-0.6,-0.8333,104,-0.0189,0.284,137.7836002,0.0142,-0.0844,2480,0.1111,0.0273,623127.3089,0.1142,0.1572,191,-0.0817,-0.4212,1.195402299,0.1562,0.8701
202102,17167,"sangamon, il",129900,0,-0.0715,950,-0.0423,-0.2618,615.5,0.053938356,1.481854839,100,0,-0.4048,4,,0,68,0,-0.5143,706,0.0845,0.0522,83.16191983,0.0031,0.0147,1665.5,0.0003,-0.0472,187462.1131,0.004,-0.034,1656,0.0079,-0.1542,0.743157895,0.0869,0.2218
202102,37093,"hoke, nc",258570,0.0026,0.1003,38,0.1176,-0.7008,17.5,-0.611111111,-0.708333333,48,0.5,-0.2941,8,,,0,,-1,221,0.0887,0.4076,111.6866567,0.0045,0.08,2300,0.0952,0,261860.2202,0.0673,0.1011,259,0.0928,-0.088,5.815789474,-0.1548,4.5796
202102,31055,"douglas, ne",346450,0.066,0.1145,468,-0.1931,-0.5311,54,0.058823529,0.255813953,328,-0.0989,-0.4675,84,-0.4615,0.5,44,-0.3889,-0.75,1409,0.0931,0.1951,160.12027,0.0346,0.1923,2009.5,0.0499,-0.0269,447623.5787,0.0683,0.1917,1877,0.0043,-0.1378,3.010683761,0.7883,1.8293
202102,27019,"carver, mn",393395,-0.0568,-0.0229,148,-0.103,-0.5542,22,-0.650793651,-0.476190476,104,0.2381,-0.381,12,-0.7692,0.5,8,-0.6,-0.8889,239,0.232,0.358,206.8931743,0.0507,0.2317,2082,-0.0179,-0.1574,512740.5177,-0.0069,0.0639,387,0.078,-0.2382,1.614864865,0.4391,1.0847
202102,42075,"lebanon, pa",290351.5,0.0227,0.1034,83,-0.2243,-0.6513,87,0.225352113,-0.02247191,52,0.0833,-0.3158,4,-0.75,-0.5,12,0,-0.7857,203,0.0253,19.3,145.3397362,0.0089,0.1621,1808,0.0238,-0.0978,375842.3262,0.1553,0.3581,286,-0.0623,0.1532,2.445783133,0.5953,2.4038
202102,22101,"st. mary, la",157000,0.0136,0.1295,129,0,-0.2412,122.5,0.004098361,0.056034483,24,0.5,-0.3333,0,,,24,0.2,-0.25,24,0,0.6,80.93444625,0.0295,0.1467,2096.5,0.0317,0.0328,243069.3932,0.0407,0.1951,153,0,-0.173,0.186046512,0,0.0978
202102,42107,"schuylkill, pa",114450,0.0039,0.05,111,-0.2885,-0.6263,77.5,-0.006410256,-0.225,44,-0.2143,-0.45,0,,,16,-0.4286,-0.75,109,-0.0522,4.7368,61.0414866,0.0579,0.0621,1494,-0.0235,-0.046,296808.1104,0.018,0.8052,220,-0.1882,-0.3038,0.981981982,0.2448,0.918
202102,26037,"clinton, mi",295000,0,0.0926,45,-0.3571,-0.6371,55,-0.246575342,-0.06779661,28,-0.2222,-0.2222,0,,-1,12,0.5,-0.25,73,0.1587,0.2373,153.0406715,0.0411,0.2138,1929,0,-0.0726,331655.7667,0.0825,0.1122,118,-0.1128,-0.3552,1.622222222,0.7222,1.1464
202102,4025,"yavapai, az",616450,0.0259,0.287,402,-0.1184,-0.6802,54,-0.15625,-0.480769231,304,0.2881,-0.2762,32,-0.1111,1,68,-0.3462,-0.7901,648,0.0836,0.0015,248.7033559,-0.0002,0.1547,2331.5,-0.0019,0.0408,1070762.72,0.0494,0.5779,1050,-0.0038,-0.4485,1.611940299,0.3005,1.0972
202102,33011,"hillsborough, nh",419900,-0.0233,0.0935,228,-0.0694,-0.5965,43,-0.271186441,-0.358208955,264,0.2941,-0.3053,12,-0.4,-0.5714,32,0.6,-0.6923,213,-0.1411,-0.3039,221.469951,-0.0112,0.1817,1952.5,-0.0315,-0.0252,560117.2127,-0.019,0.259,441,-0.1055,-0.4937,0.934210526,-0.078,0.3926
202102,1083,"limestone, al",325552.5,0.1184,0.248,201,-0.2744,-0.3278,66.5,0.1875,-0.198795181,104,0.2381,-0.1333,92,-0.0417,1.3,32,0.3333,-0.1111,7,0.75,6,137.7970062,0.0093,0.1748,2430.5,0.0914,0.0731,371827.1972,0.0669,0.1977,208,-0.2598,-0.3067,0.034825871,0.0204,0.0315
202102,6103,"tehama, ca",447000,0.1203,0.4013,167,-0.1814,-0.4985,78.5,0.032894737,-0.076470588,72,-0.1429,-0.4,0,-1,-1,32,0,-0.5556,136,0.1826,0.4783,227.3545553,0.0767,0.2114,1809,0.0278,0.0904,554000.9391,0.0608,0.3088,303,-0.0502,-0.2871,0.814371257,0.2506,0.5381
202102,6013,"contra costa, ca",761500,0.0505,0.1715,705,0.0159,-0.3739,17,-0.514285714,-0.055555556,1048,0.1441,-0.0576,28,-0.3636,-0.4615,96,0.1429,-0.625,1493,0.1319,0.1142,470.4895313,0.0351,0.2099,1719.5,-0.0174,-0.1132,1219915.313,0.0096,0.2457,2198,0.0919,-0.1087,2.117730496,0.2172,0.9277
202102,29165,"platte, mo",409900,0,0.0513,136,-0.1338,-0.4729,63,-0.16,-0.37,68,0,-0.4138,24,0,2,8,-0.6,-0.8,377,0.059,0.508,169.2202935,0.0004,0.133,2329,-0.0451,-0.1042,479652.202,0.0043,0.0276,513,0,0.0098,2.772058824,0.5045,1.8031
202102,26017,"bay, mi",129900,0,0.3746,106,-0.1382,-0.6443,48.5,-0.010204082,-0.408536585,56,-0.0667,-0.44,0,,,36,0,-0.3077,170,0.0759,0.2593,87.56567426,-0.0431,0.2073,1421.5,-0.021,0.0399,185951.3443,-0.0061,0.1566,276,-0.0178,-0.3626,1.603773585,0.3192,1.1508
202102,6037,"los angeles, ca",1199000,0.0204,0.2375,10490,-0.0203,-0.1195,79.5,-0.064705882,0.104166667,6220,0.0557,0.0353,272,0.3077,0.1333,1192,-0.0774,-0.2854,10537,0.1082,0.1677,642.9939254,0.0209,0.1799,1867,-0.0016,-0.0016,2936348.252,0.0341,0.1978,21027,0.0402,0.0043,1.004480458,0.1165,0.2471
202102,36065,"oneida, ny",189900,0.055,0.284,472,-0.1078,0.1889,139.5,0.291666667,0.395,80,0.0526,-0.2593,0,,,24,-0.4545,-0.5,918,-0.0437,1.8959,108.3973342,0.0202,0.123,1709,0.0006,0.0472,255359.558,0.0455,0.2632,1390,-0.0665,0.9468,1.944915254,0.1302,1.1464
202102,54039,"kanawha, wv",139900,-0.0611,-0.0667,382,-0.1075,-0.5537,76,-0.037974684,-0.254901961,120,-0.1429,-0.4,0,,-1,36,-0.4706,-0.7857,267,0.0512,0.2136,82.21475669,-0.0171,0.0949,1728,-0.0453,0.0064,252028.0911,-0.0144,0.0354,649,-0.0484,-0.3968,0.69895288,0.1055,0.4419
202102,37025,"cabarrus, nc",303500,-0.094,-0.0049,145,-0.1265,-0.6016,23,-0.520833333,-0.465116279,156,0.2581,-0.25,20,-0.375,-0.4444,28,-0.3636,-0.8056,221,0.0941,-0.1723,152.2779148,0.0099,0.147,1982.5,-0.0788,-0.1628,411592.6049,-0.0838,0.1461,366,-0.0054,-0.42,1.524137931,0.3073,0.7906
202102,34035,"somerset, nj",687000,0.145,0.2987,531,-0.1856,-0.5297,47,-0.308823529,-0.189655172,368,0.0824,-0.3134,20,0.25,0.25,40,-0.5238,-0.8214,356,3.092,13.8333,0,,,0,,,1009688.837,0.0938,0.45,887,0.2003,-0.2307,0.670433145,0.537,0.6492
202102,37057,"davidson, nc",225000,-0.0217,0.0369,119,-0.1185,-0.5825,49,-0.075471698,-0.379746835,88,0.0476,-0.0833,16,3,1,32,-0.1111,-0.3846,251,0.1729,1.3458,0,,,0,,,291216.4486,0.0292,0.1021,370,0.0602,-0.0561,2.109243697,0.5241,1.7338
202102,42049,"erie, pa",154900,0.1072,0.1072,228,-0.2056,-0.6672,74,-0.119047619,-0.274509804,128,0.3913,-0.36,0,,,48,-0.1429,-0.5862,320,0.2308,-0.1185,96.38659951,0.0067,0.0232,1513.5,-0.0043,-0.0292,243509.8814,0.0132,0.1336,548,0.0018,-0.4771,1.403508772,0.4976,0.8736
202102,12055,"highlands, fl",212000,0.0605,0.0933,292,-0.0611,-0.4632,39,-0.25,-0.450704225,160,-0.0476,-0.1837,4,0,0,60,-0.0625,-0.6429,335,0.2316,0.3241,122.5017532,0.002,0.0695,1535.5,-0.0151,-0.0597,265428.0182,0.0034,0.1084,627,0.0755,-0.2133,1.147260274,0.2727,0.6822
202102,24033,"prince george's, md",369495,0.0264,0.056,509,-0.1239,-0.5604,31,-0.205128205,-0.225,572,0.007,-0.1782,44,0.375,-0.1538,104,-0.2121,-0.679,1334,0.0262,1.875,208.616349,0.0264,0.137,1420.5,-0.0039,-0.1722,401652.4164,0.0178,0.0504,1843,-0.0202,0.1363,2.620825147,0.3833,2.2201
